LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
SO7XUQD2C6,69,53366,98326,594,57,4,8.45,12,0.58,Bachelor's,Unemployed,Single,No,Yes,Business,No,0
GKJCPAURV0,63,89767,189855,530,36,1,7.42,48,0.77,Bachelor's,Part-time,Divorced,No,No,Home,Yes,0
L6B1ML6F1J,61,73911,77699,743,90,4,9.98,12,0.22,Master's,Part-time,Divorced,No,No,Education,No,0
J0Y6WTQGKS,39,127665,124342,484,78,3,7.95,36,0.13,Bachelor's,Self-employed,Single,Yes,No,Other,Yes,0
3LPPNKKJ8I,47,22329,112215,558,2,2,13.3,60,0.56,Bachelor's,Part-time,Married,Yes,No,Education,Yes,0
4DQPI0SAHC,67,97662,140134,580,113,4,22.73,24,0.64,Master's,Unemployed,Single,No,Yes,Other,Yes,0
JVWGCAHVGE,60,121590,122755,640,77,4,6.13,12,0.29,PhD,Self-employed,Single,No,Yes,Education,Yes,0
76XSNGU2L5,47,113658,162363,655,64,1,8.2,24,0.38,PhD,Full-time,Married,Yes,No,Auto,Yes,0
VRRBETYHG0,25,131302,62216,495,96,1,13.46,24,0.52,PhD,Full-time,Divorced,Yes,Yes,Auto,Yes,0
L37WXMSVQ4,51,91685,209530,664,49,3,2.2,48,0.55,Bachelor's,Self-employed,Single,Yes,No,Home,Yes,0
A6RNR1W73V,64,146553,127358,464,13,3,4.81,12,0.17,Bachelor's,Part-time,Single,Yes,Yes,Auto,Yes,0
7LD22H8S3A,26,63741,111578,812,32,4,11.25,60,0.15,PhD,Part-time,Single,Yes,Yes,Home,Yes,0
UPRI5S1A3Q,68,41549,239631,309,58,2,21.67,60,0.32,PhD,Self-employed,Divorced,No,No,Other,No,0
P251XSTA21,37,35423,78939,521,18,2,11.11,48,0.6,PhD,Part-time,Single,No,No,Other,No,0
6RXFVGWH9L,57,79601,204091,761,77,4,23.23,48,0.79,Master's,Part-time,Single,Yes,No,Business,Yes,0
31NPRGCODL,42,131299,98063,699,1,2,4.06,60,0.82,Master's,Full-time,Married,No,No,Business,Yes,0
L07IJ7KA27,36,145795,217864,378,29,1,16.26,24,0.48,PhD,Full-time,Married,Yes,No,Other,No,0
FXI3MSBPCO,22,37924,244431,586,47,4,22.24,12,0.39,Bachelor's,Self-employed,Married,Yes,No,Auto,No,0
VPIXMB5W18,28,143191,40809,308,22,2,19.39,24,0.65,High School,Full-time,Married,Yes,No,Other,No,1
Y3XBOOGUR5,32,129037,128847,681,71,2,23.58,60,0.61,PhD,Unemployed,Single,No,No,Home,No,0
08Q3LEF342,25,21173,181459,792,52,1,22.27,12,0.22,Master's,Part-time,Divorced,Yes,No,Education,Yes,0
XED0RMGAIC,36,102484,81738,495,80,4,20.73,12,0.89,Master's,Part-time,Married,No,No,Auto,No,0
X0HFU8NC5K,40,100989,203496,772,32,3,22.6,12,0.67,Master's,Full-time,Married,No,No,Home,Yes,0
9GO0O4B91R,44,51422,45869,579,115,4,11.4,36,0.8,Master's,Unemployed,Divorced,No,Yes,Education,Yes,0
V4WERVL7TV,57,123975,225726,562,28,2,23.51,12,0.44,Master's,Full-time,Divorced,No,Yes,Business,No,0
6EBME97MJ9,49,25030,228970,814,48,2,15.89,48,0.32,PhD,Unemployed,Married,Yes,Yes,Education,Yes,0
QBAIDGVVN4,43,97165,40107,347,31,1,9.96,48,0.42,Master's,Unemployed,Single,Yes,Yes,Auto,No,0
PGEXGDOH9D,44,42568,76952,781,10,3,23.55,48,0.75,PhD,Part-time,Single,No,Yes,Education,No,1
W4XXPBJDMV,36,46924,155078,761,22,2,3.7,48,0.46,Master's,Part-time,Single,Yes,Yes,Other,No,0
ZT0DAORRLT,67,95539,77163,313,32,2,7.96,36,0.88,High School,Part-time,Single,Yes,No,Education,No,0
3FN0B6SR2R,59,31484,111686,799,65,2,7.95,36,0.25,Master's,Self-employed,Married,Yes,Yes,Business,No,0
ITBO76MRER,46,136359,50359,799,40,4,7.09,60,0.63,Bachelor's,Part-time,Single,No,Yes,Home,No,0
M0KYA2T3HT,56,66062,170922,404,68,4,7.41,12,0.62,High School,Part-time,Married,No,Yes,Education,Yes,1
YMY8BB1SHJ,58,144201,67084,645,37,2,12.47,12,0.66,PhD,Full-time,Divorced,Yes,No,Home,No,0
PXRRHU8DG4,50,93302,9196,678,65,2,23.31,48,0.6,Master's,Part-time,Single,Yes,Yes,Auto,No,0
ANDWXF98IJ,36,27129,31556,551,60,4,22.46,24,0.73,Bachelor's,Part-time,Divorced,No,Yes,Education,Yes,0
10AHQ9WOP9,54,110611,230479,599,102,2,13.79,24,0.52,Bachelor's,Unemployed,Divorced,No,No,Education,No,0
S40FKN0V9N,36,46834,119245,537,19,2,14.08,24,0.73,Bachelor's,Part-time,Single,No,Yes,Auto,Yes,1
85PN6X2DV1,50,113703,220870,491,35,4,2.04,48,0.54,Bachelor's,Full-time,Divorced,Yes,Yes,Education,No,0
MVOFG02I5Q,64,75846,81782,828,1,4,23.48,36,0.25,High School,Unemployed,Married,No,Yes,Home,No,0
PPHBAR0IJE,33,22911,110049,478,92,4,12.33,12,0.88,Master's,Unemployed,Single,No,Yes,Other,No,0
HSKQW3V3C1,40,86925,140278,644,93,2,6.72,24,0.26,Master's,Part-time,Single,Yes,Yes,Home,No,0
DCL5ZWNDRP,24,17133,238788,379,89,3,4.98,24,0.21,High School,Part-time,Divorced,Yes,No,Home,Yes,0
8EIBZYWBPV,43,43015,190742,544,66,3,6.53,60,0.47,PhD,Unemployed,Married,Yes,Yes,Auto,Yes,0
VH9H7B8TTO,49,44396,159478,554,15,3,4.69,48,0.13,Bachelor's,Self-employed,Married,Yes,Yes,Business,Yes,0
3VWQSU1LFC,29,81724,169593,316,95,3,20.99,12,0.52,Bachelor's,Unemployed,Single,Yes,No,Education,Yes,0
KBWLUT2KZG,25,59313,180091,844,84,4,2.69,36,0.36,Bachelor's,Part-time,Single,No,Yes,Auto,Yes,0
FJMO4T1T8P,22,21346,92744,477,115,4,4.46,24,0.11,Bachelor's,Unemployed,Married,No,Yes,Education,No,0
S2PSHVZZBY,59,31279,65174,555,104,3,13.81,12,0.35,PhD,Part-time,Married,No,No,Other,Yes,0
X08YR4AYXQ,45,64933,201873,734,20,1,13.89,24,0.45,High School,Unemployed,Single,No,No,Business,No,1
9Z2R2OQIIB,22,44951,206337,463,94,3,9.3,48,0.39,High School,Part-time,Single,No,Yes,Education,Yes,0
LJ9HTMRM2J,66,128492,25383,497,72,4,10.49,60,0.36,Master's,Part-time,Divorced,Yes,No,Auto,Yes,0
DGTIONZ1DX,43,142289,159013,326,110,2,9.97,48,0.63,PhD,Part-time,Married,Yes,Yes,Education,Yes,0
SX4JM0FXPR,22,100682,214876,446,68,2,5.65,36,0.81,High School,Self-employed,Divorced,No,No,Other,Yes,0
G3SMZFXSMB,39,78104,85049,549,54,1,8.25,36,0.39,Bachelor's,Unemployed,Divorced,Yes,Yes,Home,Yes,0
1D7TJGKLQ5,32,80273,151569,382,48,2,3.25,12,0.55,PhD,Unemployed,Married,Yes,No,Home,Yes,0
R72UCRNQ2Y,30,95167,105343,735,57,2,5.32,24,0.66,Bachelor's,Self-employed,Married,No,No,Education,Yes,0
VCAR9M7D2J,45,46012,193207,348,4,3,2.23,60,0.89,Bachelor's,Self-employed,Married,Yes,No,Auto,No,0
EC6NZTHVDL,50,81134,202740,309,43,3,18.79,48,0.78,Bachelor's,Unemployed,Divorced,No,No,Auto,Yes,0
WY8CNMCB5F,60,39991,130119,436,12,1,3.67,60,0.88,PhD,Unemployed,Divorced,Yes,Yes,Education,Yes,0
X4IT8M96QC,40,82740,174544,400,112,4,6.49,36,0.13,PhD,Full-time,Single,No,Yes,Auto,No,0
KH3GIIG1VM,50,42591,169621,494,31,1,16.06,12,0.35,High School,Full-time,Divorced,No,No,Business,No,0
FYW4KGLDL2,60,35702,31796,809,21,3,20.54,24,0.71,Master's,Self-employed,Single,Yes,No,Education,No,1
C85FSXIWAF,35,74303,146588,563,62,4,3.01,24,0.68,Master's,Unemployed,Married,Yes,No,Business,No,0
LDX6FEDW4M,67,104119,114021,537,51,1,17.86,24,0.14,Bachelor's,Part-time,Divorced,Yes,No,Other,No,0
BGFJSC0BW5,47,51941,20681,430,2,2,8.17,36,0.22,PhD,Unemployed,Divorced,Yes,Yes,Other,Yes,0
XYJ9F6W946,43,55808,219994,339,29,3,11.07,24,0.81,High School,Part-time,Married,Yes,Yes,Business,No,0
VPUZNU2S57,33,114047,222887,534,50,3,19.3,48,0.46,PhD,Part-time,Married,No,No,Home,No,0
DD94C4QMTJ,30,107472,112491,491,12,1,21.25,60,0.56,Master's,Part-time,Single,No,No,Education,No,1
CS9UDT0WZW,56,71184,131241,822,80,3,5.47,12,0.17,PhD,Full-time,Divorced,No,No,Education,No,0
6XLI7C018B,50,93756,62710,486,89,4,4.08,36,0.64,Bachelor's,Self-employed,Married,Yes,No,Auto,No,0
V6ERLTQY7G,43,119959,233603,444,61,3,9.19,60,0.11,PhD,Part-time,Married,No,Yes,Other,Yes,0
RJ3FZBRKIJ,65,139808,166995,619,115,4,22.04,12,0.52,Master's,Part-time,Married,Yes,No,Auto,Yes,0
9P9OUPAQ5R,18,132937,12969,685,102,2,20.87,36,0.56,Bachelor's,Self-employed,Divorced,Yes,No,Other,No,0
ON8ELFYS0O,66,64691,231807,513,94,4,7.41,24,0.69,Bachelor's,Unemployed,Divorced,Yes,No,Auto,Yes,0
PF26DM8GE5,55,36791,184086,524,90,2,10.64,60,0.6,Master's,Part-time,Married,Yes,Yes,Education,No,0
P56MJJAU85,19,119867,145952,848,19,1,7.37,60,0.49,Master's,Unemployed,Divorced,No,No,Auto,No,0
WWTZWFPWS8,66,67820,97693,791,20,3,14.83,24,0.48,Bachelor's,Part-time,Married,No,Yes,Business,Yes,0
F7SIRXYNK8,23,120177,35013,405,108,1,18.48,24,0.13,Master's,Full-time,Single,No,Yes,Other,No,0
A1EFIS8Q8S,63,81968,119279,401,54,1,5.69,48,0.51,PhD,Part-time,Married,No,Yes,Auto,Yes,0
YTU6SCVLSX,67,89075,93387,651,29,1,20.88,12,0.61,Master's,Unemployed,Married,No,Yes,Other,No,0
Z8N9RJ61ER,55,38693,85901,459,86,2,13.21,24,0.19,High School,Unemployed,Single,No,Yes,Other,Yes,0
3RDSFKMQ1V,59,32394,7101,726,0,3,2.02,12,0.41,High School,Part-time,Single,No,No,Education,Yes,0
BF531RG30J,41,139228,108715,759,40,2,7.12,60,0.43,Master's,Full-time,Single,No,No,Auto,Yes,0
Y52Y14CSNZ,35,54510,188173,426,110,4,6.31,60,0.75,Master's,Unemployed,Married,No,No,Other,No,0
PXCD4DFVD1,44,22639,57206,491,97,3,5.16,12,0.57,High School,Self-employed,Single,Yes,No,Other,No,0
UZ70ENV4DM,58,128298,158884,797,104,2,9.86,48,0.14,High School,Full-time,Divorced,Yes,No,Home,Yes,0
VC84P4XNG0,25,54932,243425,612,117,3,17.9,12,0.58,Master's,Self-employed,Divorced,Yes,No,Home,Yes,0
68DCA1CTDV,45,128461,81128,503,72,3,18.35,60,0.64,PhD,Full-time,Single,No,No,Other,Yes,0
PT60LBR08A,27,41181,85163,449,97,3,3.39,24,0.17,Bachelor's,Unemployed,Married,Yes,No,Auto,No,0
CBMFNCXAUJ,34,143763,86362,391,94,4,18.87,36,0.71,Bachelor's,Unemployed,Divorced,No,No,Business,Yes,0
18I5XDDMHB,46,75699,186791,365,50,3,18.08,48,0.53,High School,Full-time,Divorced,Yes,Yes,Business,Yes,0
4IX5OWVX53,23,39880,38974,762,28,4,2.07,60,0.89,Bachelor's,Part-time,Divorced,Yes,Yes,Auto,No,1
S3WX0A1UHI,31,80860,247958,800,62,2,10.41,36,0.55,PhD,Full-time,Single,Yes,No,Education,No,1
6XB60KFHWU,39,83755,25094,515,83,3,12.19,12,0.41,Bachelor's,Full-time,Married,No,Yes,Home,Yes,0
QIZCW9EW6I,23,71583,60640,501,116,4,16.6,48,0.61,Bachelor's,Self-employed,Divorced,Yes,No,Education,Yes,0
5MAWS2OK3J,43,89005,49139,391,3,2,2.71,36,0.6,Bachelor's,Part-time,Single,Yes,Yes,Other,No,0
OJL07LXEA5,56,113359,194348,509,12,3,12.91,60,0.37,Master's,Self-employed,Single,Yes,No,Auto,No,0
V7WQIBJ4US,29,95909,233496,719,65,2,14.63,12,0.43,Master's,Unemployed,Single,No,Yes,Business,Yes,1
6Y2DM52JDL,52,36602,20090,340,4,2,18.12,60,0.11,Bachelor's,Self-employed,Divorced,Yes,Yes,Education,Yes,0
7S5YOORGE6,31,94595,238115,304,19,4,23.82,60,0.57,PhD,Part-time,Divorced,No,Yes,Auto,No,0
1F7TTUUZTV,39,67704,223911,485,66,3,15.37,60,0.81,Master's,Self-employed,Divorced,No,No,Business,No,0
56LS4IGQY5,68,89834,213449,699,35,4,8.85,36,0.77,PhD,Unemployed,Divorced,No,No,Auto,No,0
AKZY9E2USA,40,103120,62143,757,90,2,11.86,36,0.52,PhD,Part-time,Divorced,Yes,No,Home,No,0
IUEK6XOBCW,65,90981,32960,611,70,1,11.01,36,0.42,PhD,Part-time,Single,Yes,Yes,Business,No,0
Z1QZS6KOFG,24,116066,236436,535,49,3,14.8,36,0.19,High School,Full-time,Single,Yes,Yes,Other,No,1
LQ4LJDPSUE,57,64176,94885,403,89,2,16.23,60,0.2,Master's,Unemployed,Married,No,Yes,Education,No,0
RPDMNEQMJ3,67,126766,136777,788,14,1,2.57,48,0.54,Bachelor's,Full-time,Single,Yes,No,Education,No,0
1387MMS90B,42,73226,151641,304,31,3,2.34,12,0.64,Master's,Self-employed,Married,Yes,Yes,Home,No,0
34MHO7Y528,30,126479,85246,576,71,2,10.91,48,0.73,Bachelor's,Unemployed,Married,No,Yes,Education,No,0
MM8X5Q52AX,38,139292,185845,387,100,1,6.43,36,0.86,Master's,Part-time,Divorced,Yes,Yes,Home,No,0
YWM81Q3FOZ,58,64857,142034,455,14,4,9.42,24,0.19,PhD,Full-time,Divorced,No,No,Auto,No,1
DK3YI3KN09,27,117645,175909,673,58,2,2.04,60,0.17,High School,Full-time,Divorced,No,No,Education,Yes,0
3N4OOWF6V6,26,128423,182919,773,88,4,18.56,12,0.87,Bachelor's,Full-time,Married,No,Yes,Education,No,0
0D5O2B0VYC,32,28809,144156,452,95,2,10.64,24,0.45,Master's,Full-time,Married,No,No,Education,No,0
C8MPDDG6R7,69,127292,184619,308,54,4,16.79,36,0.26,High School,Unemployed,Single,Yes,No,Business,No,0
46X5PS7BNZ,19,49905,53287,645,16,3,22.4,48,0.41,PhD,Unemployed,Married,Yes,No,Auto,Yes,1
09BFCZCY9L,42,45296,223395,530,29,2,24.65,24,0.45,Master's,Full-time,Divorced,Yes,No,Home,Yes,0
6BEEF193I8,30,106466,248934,833,78,1,12.67,12,0.46,Master's,Part-time,Divorced,Yes,Yes,Auto,No,0
KH1SZOGQ0G,51,141824,87083,766,47,4,5.37,36,0.31,Bachelor's,Unemployed,Divorced,No,No,Home,No,0
ELUXPW5G3Y,68,28357,238476,706,74,3,5.49,12,0.36,High School,Self-employed,Divorced,No,Yes,Other,No,0
WC2C13QURV,51,35504,120325,376,74,3,22.74,12,0.33,Master's,Part-time,Divorced,No,Yes,Auto,Yes,0
QEKP3MZVU5,52,113015,160359,813,45,3,12.5,60,0.89,High School,Self-employed,Single,No,Yes,Education,No,0
631LBMMN83,55,81658,21582,669,47,3,20.28,36,0.76,Bachelor's,Part-time,Divorced,Yes,Yes,Home,Yes,0
5JRQ2VZK21,20,117129,187379,727,65,4,7.51,12,0.73,PhD,Full-time,Married,No,No,Auto,Yes,0
UB1TTIIZXM,59,38436,106536,725,58,4,15.9,12,0.23,High School,Unemployed,Married,No,Yes,Auto,No,0
BPV9L6BPAD,23,135567,153459,495,18,3,11.11,12,0.16,Bachelor's,Full-time,Single,No,No,Home,Yes,0
TWXR4PMNDT,65,132192,202883,583,91,1,18.26,36,0.63,Master's,Unemployed,Single,Yes,Yes,Auto,Yes,0
O6M30NCJY2,66,56033,89101,558,100,1,7.14,48,0.62,High School,Part-time,Single,No,Yes,Auto,No,0
QFXC5T58P8,36,109590,114241,460,32,2,2.97,24,0.7,Master's,Full-time,Single,No,Yes,Education,No,0
K4JYJORZGE,20,142070,220456,480,97,3,10.65,60,0.11,PhD,Full-time,Single,Yes,No,Home,Yes,0
QXV47S64IM,35,21346,27383,358,36,1,8.81,12,0.24,Master's,Part-time,Single,Yes,No,Other,Yes,0
737UIDCL34,56,75898,125893,772,22,1,19.44,48,0.28,Master's,Part-time,Divorced,Yes,Yes,Education,No,0
Z5OTKBTTO9,26,83380,131977,351,26,2,13.44,48,0.9,Bachelor's,Full-time,Married,No,Yes,Auto,No,1
867BQKB973,69,18574,48997,399,5,1,8.84,60,0.53,PhD,Self-employed,Married,No,Yes,Other,Yes,0
F6I2SAKA3Y,29,67723,17937,535,60,2,9.02,12,0.18,Master's,Unemployed,Married,Yes,Yes,Education,No,0
CPDFRB3YOR,22,42746,156527,351,85,4,14.47,48,0.72,High School,Part-time,Single,Yes,No,Other,No,0
6DI7PNC2CO,20,102159,211372,628,35,1,6.71,36,0.43,High School,Unemployed,Divorced,Yes,No,Other,Yes,1
HN30E5OQF0,28,86440,142417,685,51,4,13.46,48,0.15,High School,Unemployed,Married,Yes,No,Home,No,0
BKPAVX60WM,47,30048,228141,478,60,4,17.37,48,0.27,PhD,Unemployed,Divorced,Yes,Yes,Auto,No,1
4RNEC4SST5,21,47621,206821,763,51,3,15.03,48,0.62,Master's,Self-employed,Single,Yes,No,Home,Yes,0
KQKRMYHH7E,22,57174,136516,317,34,3,6.13,12,0.86,PhD,Part-time,Divorced,Yes,No,Other,No,1
EYG3ANFG24,18,32630,152883,746,10,1,21.91,24,0.67,PhD,Self-employed,Married,Yes,No,Other,Yes,1
U9KQD7X0JY,44,120719,190087,378,100,4,5.57,48,0.67,PhD,Self-employed,Married,Yes,Yes,Home,No,0
RC49PBAIGA,45,106940,183647,568,83,4,2.25,36,0.32,High School,Self-employed,Single,Yes,Yes,Other,Yes,0
FNU0I610HT,46,100274,158391,409,12,1,10.95,48,0.23,High School,Full-time,Divorced,Yes,Yes,Business,Yes,0
NFUJD3721Q,35,135277,230270,409,48,1,15.6,48,0.29,Bachelor's,Part-time,Married,No,Yes,Education,No,0
LRBCK4EXH8,29,108348,123538,464,104,2,20.1,12,0.49,PhD,Part-time,Divorced,No,Yes,Auto,No,0
ZJG9G1PCQC,30,104396,64618,461,79,2,20.07,48,0.19,High School,Self-employed,Divorced,No,Yes,Education,Yes,0
CIU0B7GJLX,58,32492,95064,839,67,3,3.48,12,0.84,Bachelor's,Part-time,Married,Yes,Yes,Business,Yes,0
UDUOL7BCQD,19,15486,93352,804,12,2,8.92,24,0.19,Bachelor's,Part-time,Single,No,Yes,Auto,No,0
9QHWOK5Y2R,54,149256,61638,441,98,4,19.72,12,0.83,Bachelor's,Full-time,Single,Yes,Yes,Business,No,0
3Q6454Q95L,62,100179,243614,346,51,1,2.32,36,0.23,Master's,Full-time,Divorced,Yes,No,Education,No,0
R4BH30BHHJ,33,75771,237388,302,95,2,18.63,12,0.87,High School,Unemployed,Married,Yes,Yes,Auto,No,0
WEO3JZDJKN,65,78536,121970,406,101,3,5.48,48,0.81,Master's,Full-time,Single,No,Yes,Auto,Yes,0
5MVGT81JGJ,41,146289,120933,837,81,2,13.15,60,0.87,Bachelor's,Part-time,Divorced,No,Yes,Home,No,0
SM8PFM01MO,52,59595,95127,305,3,2,2.02,36,0.21,PhD,Self-employed,Divorced,No,No,Other,No,0
VDNI7GD9HC,39,115815,36862,542,74,2,17.86,24,0.67,High School,Full-time,Single,Yes,Yes,Business,Yes,0
FSZDHKP75N,53,19608,76046,620,82,3,3.79,48,0.74,Bachelor's,Self-employed,Married,Yes,No,Auto,Yes,0
MFGZ38Q4MO,28,136082,64447,384,64,1,22.61,60,0.7,Master's,Self-employed,Single,Yes,Yes,Home,Yes,0
0K4Q440006,63,56764,182771,830,65,3,15.2,48,0.17,Bachelor's,Full-time,Single,No,Yes,Other,No,0
Q51617J2CU,46,19514,233006,356,98,2,4.55,60,0.5,Master's,Full-time,Single,No,Yes,Business,No,0
OA2H1QFV1X,52,83100,68072,679,64,1,12.41,24,0.82,High School,Part-time,Married,Yes,Yes,Auto,No,0
7RX3M7BPHJ,65,145998,13329,601,2,1,16.94,12,0.65,PhD,Self-employed,Divorced,No,Yes,Home,No,0
O5DO5YAAU6,32,100205,149028,763,38,1,7.19,24,0.16,PhD,Part-time,Single,Yes,No,Other,Yes,0
WE4IF75MI7,48,142337,70385,390,76,2,16.38,24,0.22,Bachelor's,Part-time,Married,No,Yes,Education,No,0
O3ZWH53U2E,59,64097,155766,468,52,4,3.87,60,0.68,High School,Part-time,Married,Yes,Yes,Education,Yes,0
22Y1B9DB9B,58,18014,72610,817,14,3,10.14,36,0.58,Bachelor's,Self-employed,Divorced,Yes,Yes,Auto,No,0
PV8JNQX2PA,60,88006,128018,660,27,4,7.72,36,0.82,High School,Self-employed,Single,No,Yes,Education,No,0
RQ81MMD8AK,33,100841,108975,618,34,4,22.86,12,0.63,Master's,Self-employed,Married,Yes,No,Education,No,1
S5XJAG2896,27,37644,238940,391,67,2,11.33,36,0.81,Master's,Full-time,Single,No,Yes,Other,No,1
6PQFT1UIM3,66,74685,23713,304,104,2,24.73,60,0.87,PhD,Self-employed,Married,No,Yes,Education,No,0
KKVZOH07WS,49,26231,78274,500,40,1,4.94,48,0.3,PhD,Full-time,Divorced,Yes,Yes,Home,No,0
SMZ78LFW47,68,22936,173609,610,80,1,9.43,36,0.16,Bachelor's,Full-time,Married,No,Yes,Home,No,0
JOS5BFWRLT,19,33900,48403,408,104,3,16.51,48,0.31,High School,Full-time,Married,Yes,Yes,Education,Yes,0
PMF6HRIFD9,41,16952,63261,825,43,1,17.37,36,0.82,Bachelor's,Self-employed,Married,No,Yes,Education,Yes,0
EHL5G5NLPX,40,111473,16446,431,81,2,17.25,24,0.45,High School,Self-employed,Divorced,Yes,No,Auto,No,0
XD6Z3W28PO,19,136592,195722,804,77,3,24.76,36,0.55,Bachelor's,Self-employed,Divorced,No,No,Education,Yes,0
0IFTL7I4DE,55,85183,214554,823,73,2,4.62,60,0.65,High School,Self-employed,Divorced,Yes,Yes,Home,Yes,0
SK6RGVSTZ5,48,33172,49201,592,103,2,10.06,36,0.52,Bachelor's,Self-employed,Married,Yes,No,Auto,Yes,0
IASNRFKXBN,68,127382,186251,695,113,4,13.39,60,0.62,Master's,Self-employed,Divorced,No,No,Auto,Yes,0
02EV14TSXX,57,122554,116348,655,113,1,10.3,48,0.83,PhD,Unemployed,Single,Yes,Yes,Education,Yes,0
SY4JMOFAX6,43,142861,138561,570,42,2,22.25,24,0.85,High School,Self-employed,Single,No,No,Home,No,1
8F5UKTWDZB,46,15124,48971,726,110,3,14.77,48,0.41,PhD,Self-employed,Married,Yes,No,Other,Yes,0
2W9A5Y68ZB,20,32941,64273,847,119,4,8.08,12,0.41,PhD,Unemployed,Single,Yes,Yes,Education,Yes,0
8SW3T1Z9X8,31,53502,215417,436,103,4,2.84,36,0.26,Bachelor's,Self-employed,Divorced,Yes,Yes,Education,Yes,0
WBUY9DLBP3,42,87996,38194,383,5,1,8.18,24,0.8,PhD,Part-time,Divorced,No,No,Home,No,0
K975KLICXH,65,135979,245717,759,30,1,6.84,12,0.45,PhD,Unemployed,Married,No,No,Education,No,0
KKMNA4J39A,18,55717,152388,849,31,1,3.05,60,0.31,Bachelor's,Self-employed,Divorced,No,No,Education,No,0
QE3WQZLV0Q,20,102047,178165,478,6,3,18.57,60,0.18,High School,Self-employed,Single,Yes,No,Business,Yes,0
0PLLQZEP5T,43,100270,67160,663,83,4,6.3,12,0.73,Bachelor's,Unemployed,Single,No,Yes,Auto,No,0
RRXOKPOQQF,35,139563,133768,341,49,1,14.15,24,0.1,High School,Full-time,Married,No,Yes,Other,Yes,0
99HYIQ8LJX,26,99249,49777,487,117,3,22.14,24,0.69,Master's,Part-time,Divorced,Yes,No,Home,No,0
65KCK3EWGH,55,129817,57673,692,3,2,4.12,36,0.51,Master's,Full-time,Single,No,Yes,Home,Yes,1
9Z9T0E128R,40,40619,240244,839,107,2,6.76,24,0.51,Bachelor's,Full-time,Married,Yes,No,Auto,No,0
NOBYOZMQOR,38,75267,190172,797,50,3,4.15,48,0.71,PhD,Self-employed,Married,Yes,No,Home,Yes,0
91YVMQT3V9,18,15540,90669,537,52,3,24.35,36,0.46,PhD,Unemployed,Married,Yes,No,Other,No,1
3C3QJ9UDRL,38,19799,213774,705,94,3,21.16,36,0.66,PhD,Self-employed,Divorced,No,Yes,Home,Yes,0
RUARCZ34I4,44,56238,165876,436,12,3,4.64,12,0.46,PhD,Full-time,Single,No,No,Auto,No,0
7SPVO728TH,59,37207,150616,562,108,4,15.23,12,0.16,Master's,Unemployed,Married,Yes,No,Business,Yes,0
1RF48DFLZL,23,46336,118117,797,61,2,22.09,24,0.6,PhD,Part-time,Single,Yes,Yes,Other,No,0
5QGL25RBUN,61,109778,242758,352,68,2,22.18,48,0.26,Master's,Unemployed,Married,Yes,Yes,Business,Yes,0
RKDALL2JXF,53,31978,175877,667,1,2,3.08,36,0.56,High School,Part-time,Single,Yes,Yes,Other,No,0
363RA5TWFS,45,22096,248249,413,13,1,7.12,60,0.12,High School,Full-time,Divorced,No,Yes,Auto,Yes,0
5FDIZU1EUZ,62,128586,12246,563,46,1,14.13,24,0.8,PhD,Unemployed,Single,Yes,Yes,Auto,Yes,0
5L8FEYQ3PV,34,59428,117925,502,94,4,7.69,24,0.77,Bachelor's,Part-time,Divorced,No,Yes,Auto,No,0
NC2X94VZJP,57,85707,199987,377,112,2,2.69,12,0.8,Master's,Part-time,Divorced,No,No,Business,Yes,0
E3VIFHRMBK,69,105125,234422,358,47,1,9.03,12,0.59,Master's,Part-time,Single,No,Yes,Home,No,0
Z1J1MROJ36,20,47963,28164,768,37,4,24.91,48,0.83,High School,Unemployed,Divorced,Yes,No,Home,No,1
83839YF0QK,29,56795,226458,824,114,3,11.46,36,0.55,Bachelor's,Full-time,Single,Yes,Yes,Business,No,0
7HQA79LWFK,56,65431,139189,534,74,2,19.22,12,0.32,PhD,Self-employed,Divorced,No,Yes,Business,Yes,0
EIYBK13HYU,29,39258,101927,706,116,3,14.26,48,0.7,Master's,Part-time,Divorced,No,No,Home,Yes,0
DVXB3H08LR,19,144573,209005,370,106,1,16.99,24,0.56,Master's,Unemployed,Married,Yes,Yes,Business,Yes,0
EFU8DUPZCL,63,72278,163121,676,11,1,6.14,48,0.67,PhD,Self-employed,Divorced,Yes,Yes,Auto,Yes,0
CKE737PIJ4,39,33598,84214,576,34,1,21.63,36,0.32,Master's,Full-time,Married,No,Yes,Other,No,0
RYZTLIZY56,40,19733,29211,798,106,4,4.34,12,0.63,PhD,Self-employed,Single,Yes,Yes,Business,No,0
PDMBX96TIZ,47,30337,77583,318,43,4,5.47,12,0.66,Master's,Part-time,Married,Yes,Yes,Other,Yes,0
X8S42YHFZD,22,73904,6091,535,94,4,18.28,36,0.47,Master's,Self-employed,Married,Yes,Yes,Education,No,0
N76QK3YP2I,26,87364,196854,334,41,3,8.2,24,0.7,Master's,Full-time,Married,Yes,No,Education,Yes,0
44L3KZ8SFU,38,15536,34609,418,93,4,13.95,48,0.23,Bachelor's,Self-employed,Divorced,No,Yes,Home,No,0
HWA999LSD8,28,40327,185628,774,94,1,22.9,36,0.3,Master's,Unemployed,Divorced,Yes,Yes,Education,No,0
